site_id,local_site_name,address,latitude,longitude,date,parameter,units,sample_measurement,aqi
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.5,52.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.4,63.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.9,58.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.9,60.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.5,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.0,64.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,36.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-01-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.2,55.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6,37.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.7,65.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3,35.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.7,48.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0,39.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.7,48.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.1,57.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-02-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.4,63.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.7,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.2,53.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.1,12.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6,26.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.5,52.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,30.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.3,41.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.4,53.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6,26.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-03-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.9,49.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,34.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.8,49.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,46.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.5,59.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.5,55.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.8,43.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.1,55.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-04-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,46.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.828571,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.7,63.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.5,55.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0,39.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,46.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,38.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,27.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.5,67.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.2,61.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.4,63.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.0,64.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.7,67.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.3,68.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,34.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.9,44.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.0,33.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,46.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.8,43.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.308333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.8,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.4,59.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,22.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-08-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.1,23.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,33.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.6,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.6,56.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.6,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.3,57.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),-999.0,-999.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.7,56.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.6,14.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,29.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,31.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.083333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.4,41.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.654167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.066667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,34.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.958333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.754167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,38.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.941667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.508333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.1,53.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.570833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.629167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7,26.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.629167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.566667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,22.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.045833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.625,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-09-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.9,56.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.7625,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.286957,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.6,58.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.520833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.154167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.9,44.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.758333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.933333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.570833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.358333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.1,58.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.595833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.316667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),1.4,8.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),1.7375,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.679167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,34.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.583333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7375,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,29.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.408333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.091667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,33.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.525,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.733333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6125,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.375,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,31.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-10-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.1,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.033333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,31.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.170833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.020833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),21.2,74.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.941667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.554167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.0,17.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.345833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.795833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.0,22.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.433333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.083333,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,31.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.975,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.845833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6,37.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.745833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.041667,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.4,19.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.445833,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.9,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.8,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.7625,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.179167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.2,55.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.229167,
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.4,41.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.0,53.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-11-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.6,54.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.9,49.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.6,48.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,46.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,33.0
0045,Cleveland Fire St13,4950 BROADWAY AVE.,41.471782,-81.656792,2023-12-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.9,44.0
